school_code,school_fullname,school_name,edu_code
8000201,충청북도교육청 주성고등학교,주성고등학교,8000000
8000202,충청북도교육청 충주대원고등학교,충주대원고등학교,8000000
8000203,충청북도교육청 청주신흥고등학교,청주신흥고등학교,8000000
8000207,충청북도교육청 제천디지털전자고등학교,제천디지털전자고등학교,8000000
8000210,충청북도교육청 제천산업고등학교,제천산업고등학교,8000000
8000211,충청북도교육청 영동산업과학고등학교,영동산업과학고등학교,8000000
8000212,충청북도교육청 봉명고등학교,봉명고등학교,8000000
8000213,충청북도교육청 산남고등학교,산남고등학교,8000000
8000214,충청북도교육청 청원고등학교,청원고등학교,8000000
8000216,충청북도교육청 제천제일고등학교,제천제일고등학교,8000000
8000237,충청북도교육청 충북반도체고등학교,충북반도체고등학교,8000000
8000266,충청북도교육청 진천생명과학고등학교,진천생명과학고등학교,8000000
8000268,충청북도교육청 양청고등학교,양청고등학교,8000000
8000269,충청북도교육청 한림디자인고등학교,한림디자인고등학교,8000000
8000279,충청북도교육청 글로벌선진학교,글로벌선진학교,8000000
8000280,충청북도교육청 청주공업고등학교,청주공업고등학교,8000000
8000281,충청북도교육청 충주중산고등학교,충주중산고등학교,8000000
8000283,충청북도교육청 오송고등학교,오송고등학교,8000000
8000286,충청북도교육청 한국폴리텍다솜학교,한국폴리텍다솜학교,8000000
8000287,충청북도교육청 한국바이오마이스터고등학교,한국바이오마이스터고등학교,8000000
8000308,충청북도교육청 국원고등학교,국원고등학교,8000000
8000309,충청북도교육청 학산고등학교,학산고등학교,8000000
8000310,충청북도교육청 충북에너지고등학교,충북에너지고등학교,8000000
8000311,충청북도교육청 한국호텔관광고등학교,한국호텔관광고등학교,8000000
8000335,충청북도교육청 충북상업정보고등학교,충북상업정보고등학교,8000000
8000375,충청북도교육청 한국폴리텍다솜고등학교,한국폴리텍다솜고등학교,8000000
8000376,충청북도교육청 서전고등학교,서전고등학교,8000000
8000383,충청북도교육청 충북생명산업고등학교,충북생명산업고등학교,8000000
8000384,충청북도교육청 충북산업과학고등학교,충북산업과학고등학교,8000000
8000430,충청북도교육청 청주하이텍고등학교,청주하이텍고등학교,8000000
8000431,충청북도교육청 대금고등학교,대금고등학교,8000000
8000507,충청북도교육청 청주IT과학고등학교,청주IT과학고등학교,8000000
8000508,충청북도교육청 영동미래고등학교,영동미래고등학교,8000000
8000520,충청북도교육청 은여울고등학교,은여울고등학교,8000000
8140032,충청남도교육청 갈산고등학교,갈산고등학교,8140000
8140034,충청남도교육청 강경고등학교,강경고등학교,8140000
8140036,충청남도교육청 공주고등학교,공주고등학교,8140000
8140037,충청남도교육청 공주여자고등학교,공주여자고등학교,8140000
8140038,충청남도교육청 금산고등학교,금산고등학교,8140000
8140039,충청남도교육청 금산여자고등학교,금산여자고등학교,8140000
8140040,충청남도교육청 논산고등학교,논산고등학교,8140000
8140041,충청남도교육청 논산여자고등학교,논산여자고등학교,8140000
8140042,충청남도교육청 당진고등학교,당진고등학교,8140000
8140044,충청남도교육청 대천고등학교,대천고등학교,8140000
8140045,충청남도교육청 대천여자고등학교,대천여자고등학교,8140000
8140046,충청남도교육청 덕산고등학교,덕산고등학교,8140000
8140047,충청남도교육청 둔포고등학교,둔포고등학교,8140000
8140048,충청남도교육청 만리포고등학교,만리포고등학교,8140000
8140049,충청남도교육청 목천고등학교,목천고등학교,8140000
8140050,충청남도교육청 병천고등학교,병천고등학교,8140000
8140051,충청남도교육청 부석고등학교,부석고등학교,8140000
8140052,충청남도교육청 부여고등학교,부여고등학교,8140000
8140053,충청남도교육청 부여여자고등학교,부여여자고등학교,8140000
8140054,충청남도교육청 서산여자고등학교,서산여자고등학교,8140000
8140055,충청남도교육청 서천고등학교,서천고등학교,8140000
8140056,충청남도교육청 서천여자고등학교,서천여자고등학교,8140000
8140057,충청남도교육청 성환고등학교,성환고등학교,8140000
8140058,충청남도교육청 안면고등학교,안면고등학교,8140000
